RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05
31645,Franklin,New Jersey,1067,298800,312900,315200,3.18E+05,296400,286100,277600,2.80E+05,284100,3.06E+05,311900,308700,296100,298600,295400,296900,277200,2.74E+05,2.72E+05,282600,2.86E+05,293700,276100,275300,260400,285100,285400,293800,2.79E+05,278600,267600,2.70E+05,269800,283900,282300,292400,276100,282800,280100,288700,284400,285800,2.81E+05,264200,259700,267300,278800,257300,261500,286400,312100,302700,271200,261300,256200,256800,2.52E+05,266200,268400,275200,2.66E+05,267100,266300,2.72E+05,280800,280500,281100,2.80E+05,279300,282200,2.86E+05,285800,263600,2.67E+05,2.71E+05,285700,272700,2.96E+05,312200,320300,3.05E+05,289800,290600,287800,2.89E+05,289900,293400,305500,310500,317900,335600,332600,3.19E+05,295400,276100,257900,259900,274300,2.81E+05,270600,264200,266300,267500,276500,270300,278400,276600,295400,294300,315900,315500,319400,3.01E+05,2.98E+05,2.89E+05,278500,280700,283400,289300,279900,281300,301300,320300,326700,299900,295100,295400,306800,300900,316700,309800,309300,301500,310800,317900
47021,Paso Robles,California,1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343800,350800,335300,346800,364500,376900,380800,360700,3.60E+05,360800,375300,379600,378900,366200,364900,365200,376600,365800,365100,3.62E+05,378100,383700,379200,383200,3.89E+05,388700,3.88E+05,390600,391700,403600,392800,4.11E+05,402500,421800,415300,413400,411700,4.20E+05,427100,428700,422100,420800,422500,428200,424700,422500,431500,430500,440100,432100,445800,465400,478600,477700,462700,456700,4.67E+05,459100,461400,4.64E+05,470800,485600,487900,482800,465800,468400,476500,485800,479900,479400,459200,466600,484900,5.13E+05,499300,487100,495600
9255,San Pablo,California,1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246400,2.54E+05,261900,249500,277300,278300,282400,253600,259800,267400,297500,311300,322100,305800,289900,290700,303200,3.12E+05,336500,339500,347700,351300,344700,343900,3.34E+05,349700,345500,359700,363100,373900,363800,348900,347300,346100,361300,355200,3.67E+05,356300,378300,381700,380300,377600,374300,401400,412100,419400,410200,417500,423400,459700,452700,453900,4.45E+05,443200,438200,424900,421500,448100,4.39E+05,430100,,,
17087,Bluffton,South Carolina,1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235600,221800,223400,229200,250600,241600,236100,216300,231600,225800,227200,223800,226600,235600,239600,2.38E+05,235400,235300,236200,235600,236600,243900,243700,244400,251900,257100,267300,256700,261700,267800,287100,276100,2.75E+05,268300,269800,264500,268400,279700,275500,263600,270300,280700,286400,269900,
39885,Moses Lake,Washington,1071,160100,153600,158600,150200,1.51E+05,143100,156300,155500,151300,145200,152100,174600,180100,176900,168800,159100,161600,156900,156900,149900,147500,158300,1.67E+05,169100,169300,168400,177800,167700,168300,152100,150500,154300,156700,159100,148800,150200,156500,157800,157600,152700,154900,163200,1.68E+05,169400,149800,145900,143500,179100,174700,166300,147900,1.44E+05,150900,144900,146100,156600,164400,167600,148800,153200,1.68E+05,181300,172700,166400,163200,163500,154500,158300,161300,184300,179700,162500,137300,135500,149600,1.52E+05,159900,153700,158800,147400,149100,139900,1.52E+05,161400,179100,181800,176900,167900,167700,176600,181800,176500,169800,170700,165400,166800,167900,180700,190600,192500,184800,175400,175400,182900,187400,185100,185300,177500,172400,171100,174400,184900,188400,196300,195500,202400,202400,212900,192800,201700,197700,219200,2.14E+05,203500,1.93E+05,193800,201200,201300,202900,208900,214500,212400,213800,212300,
40059,North Miami Beach,Florida,1072,190100,186500,1.81E+05,174700,1.67E+05,170800,176100,167200,151700,134100,119900,117500,1.10E+05,100300,87100,78700,81600,85400,94500,96300,96400,95100,97600,108400,102700,1.04E+05,94900,98100,87700,82600,7.40E+04,74100,74400,75600,81600,95900,90500,86200,69500,72400,75300,79200,85400,8.30E+04,81200,79800,86900,87900,89500,82800,79400,83100,82800,86500,89100,94900,98300,96200,100300,107400,109700,112200,115800,116200,116600,115400,117700,1.23E+05,1.14E+05,115500,1.14E+05,123900,128900,1.29E+05,1.29E+05,126900,125800,127700,129600,133600,138400,138500,136500,135800,133900,135900,136900,143900,144700,155300,1.56E+05,1.55E+05,146400,143800,154800,1.56E+05,1.65E+05,170700,170100,166800,1.66E+05,1.72E+05,172800,174500,178200,183200,1.73E+05,161500,160800,1.60E+05,176800,1.77E+05,190800,188800,191200,184800,185900,176200,195400,209500,220900,218700,215700,225900,221600,206300,169500,186600,184500,209400,195700,,,,
39306,La Puente,California,1073,374200,338500,310200,297100,296600,2.88E+05,281400,279200,266100,2.61E+05,248800,257500,253200,245400,229200,223100,221900,231700,236300,242700,245100,250200,2.51E+05,241800,241900,249700,265900,274700,281600,2.63E+05,252300,240200,251700,258700,262500,258200,242800,237100,229100,229600,2.26E+05,2.33E+05,233800,242800,238300,236200,228900,2.34E+05,236900,237900,235100,241900,246800,245700,245100,249800,260800,266900,275800,286900,2.78E+05,270800,277100,293900,304400,307500,316100,322900,326800,3.30E+05,332700,340400,3.43E+05,343400,339200,340700,347200,342700,343500,336100,339800,338900,341700,3.44E+05,347400,352300,354900,366400,367300,378500,373100,378900,3.69E+05,369600,378900,387500,387600,3.83E+05,376400,380300,380100,390800,393400,397200,399300,405700,409100,405600,405900,405600,409500,414200,421600,428500,423300,424600,419900,430900,435700,452400,459800,450200,440700,444300,455600,468600,437200,443100,430100,452300,4.54E+05,477500,482200,4.81E+05,454300
53166,Marlboro,New Jersey,1074,569400,528100,461500,436600,444300,4.50E+05,455300,442800,454700,456100,476400,467400,465900,499300,478200,440100,392400,401700,438400,4.26E+05,412900,400200,445700,451300,474500,452400,484600,474800,458100,451100,421300,391200,367900,3.84E+05,412700,420200,420300,424200,420700,4.17E+05,411200,436400,440900,416700,388100,360800,351100,379400,402400,434300,391600,380100,367700,374300,380200,361700,364700,355900,392300,402500,420200,4.08E+05,417600,419700,408200,406700,407500,401900,403900,403700,425300,444200,436400,460600,434700,425400,408200,409700,438200,427200,424500,419500,4.03E+05,466800,465200,488800,400800,406500,404800,425700,413100,414200,419300,408600,3.96E+05,447800,473400,481300,404100,404200,410700,459100,457600,472400,492100,487100,502500,467200,481800,448700,476200,466400,4.94E+05,477600,466300,463800,440800,466400,465300,493100,463200,459500,440700,453400,470400,473300,479900,456100,458800,451500,461800,529800,519800,522500,4.45E+05
11340,Essex,Maryland,1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126200,114800,116400,111200,127500,131800,145400,139100,127800,123800,120600,138100,130400,1.42E+05,143800,151600,139300,1.35E+05,138300,139100,149500,151300,148600,128900,104100,112500,112800,116900,112300,115900,132700,136300,137700,136200,135200,146900,145800,145700,139100,1.50E+05,151400,144700,145400,143500,1.50E+05,153300,155400,156300,1.56E+05,150800,133600,129900,136100,154500,1.53E+05,149800,143900,139900,137900,142300,148500,144900,151200,150700,156400,152100,139800,1.44E+05,147500,155600,162500,160800,161800,165500,156200,155600,153100,1.72E+05,177700,172400,163800,170300,167800,178100,162600,1.70E+05,162600,166900,162800,170300,174400
30651,Bullhead City,Arizona,1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26E+05,124600,125300,121100,132900,129100,139300,135700,143100,143500,143200,137500,129900,125100,127500,139100,141600,1.36E+05,130400,133300,136500,1.30E+05,129100,130100,144400,152600,163100,159600,153800,137500,1.41E+05,137900,148300,143700,149200,145300,143500,140100,136300,131700,136500,144600,157700,159500,155600,1.57E+05,155300,163200,170700,170800,171200,166600,163500,167200,160600,163500,160500,164600,167200,168600,167800,173900,169400,169700,173900,191200,193800,195500,184400,194100,187800,190800,184300,182500,191700,1.92E+05,2.05E+05,190700,185600,179400,188200,196600
47956,Teaneck,New Jersey,1077,425600,424500,418800,4.02E+05,389800,371300,347300,336900,358400,371700,372700,369900,390800,394500,382200,363300,363500,347100,341900,3.44E+05,336600,338900,336200,3.73E+05,364100,3.68E+05,337600,350900,348400,363500,346500,377100,363800,365600,349500,3.50E+05,361400,330500,330100,307300,318100,317500,3.34E+05,333900,326600,330700,327300,359100,360300,337500,315300,298600,300600,267300,271100,2.94E+05,327300,332300,327700,316600,315100,315200,3.17E+05,298800,292900,296300,324700,327500,331800,326300,324200,318800,325600,328700,334700,339400,351100,353200,345700,332200,324700,328100,328400,344700,333400,343900,326400,326100,327300,328300,331900,338600,3.47E+05,344800,348300,343800,330900,329900,339600,366800,357700,358600,360100,362400,356500,359500,361400,362700,351300,347600,349700,351100,353800,353300,351200,359600,364400,368800,367600,3.81E+05,394300,392400,393500,381500,3.82E+05,363700,367100,373600,400900,406300,402800,4.07E+05,418600,422800,
56162,Painesville,Ohio,1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91200,85700,101500,95400,105600,100300,100200,91800,90600,88400,93900,104100,110200,108100,1.09E+05,110500,113200,116500,120900,129300,1.29E+05,135900,1.27E+05,121900,98200,9.90E+04,98300,111300,102800,104500,99300,98800,8.60E+04,91100,95500,1.12E+05,108400,116200,120300,126100,129100,122900,121100,120500,129400,1.15E+05,108900,101100,117700,120500,120400,121400,117800,124100,127600,129200,120300,118100,123800,128600,131400,132500,129800,123900,126500,130700,134200,130400,127600,142500,1.41E+05,146400,138800
11959,Holyoke,Massachusetts,1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51E+05,167200,163900,163100,156600,1.56E+05,1.61E+05,161100,163700,159400,183100,180700,168100,144500,145100,155100,151100,154200,156100,1.60E+05,160500,162100,167900,163200,159600,150700,153900,162400,169400,175800,169200,166200,161400,1.62E+05,161700,1.41E+05,145100,147500,175900,173300,173400,168300,1.71E+05,173200,163900,162800,169400,194800,182200,183200,179300,189600,185600,178200,191100,190900,199900,183700,194600,193400,196800,189100,184600,
10772,Ceres,California,1080,236900,233800,217600,207900,198600,190100,181700,177600,169500,165500,157300,157600,153400,150500,143900,138100,141100,144200,143100,136800,133400,137900,137700,139900,137700,142200,1.43E+05,138800,139100,136500,1.37E+05,138800,138100,143300,136200,134100,128900,128400,126600,127400,126800,126500,122800,128100,130500,1.33E+05,131800,131500,130200,131900,133500,136400,133300,130600,131200,132700,136100,139700,138700,1.42E+05,148900,161700,166200,165400,163800,168200,169800,172600,172100,175500,177600,1.93E+05,194500,196500,195800,203100,2.05E+05,196600,192500,195300,1.99E+05,200300,198100,1.99E+05,203100,2.11E+05,218200,223600,226400,220800,221300,227900,2.32E+05,240500,237500,240200,233400,243700,244200,265600,260200,261600,237700,228800,230900,241100,253600,256700,254800,254100,255900,257700,250500,254700,261700,272700,274500,273900,276500,282400,285800,287100,290500,295100,298500,288700,281900,274100,280400,296700,294700,303500,2.91E+05,305200,
31419,Elmont,New York,1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306700,313700,3.09E+05,311500,324100,318600,332900,331400,349100,345900,340400,333800,337900,343400,351700,349800,342700,323900,315800,324800,3.34E+05,3.40E+05,3.45E+05,349600,366900,356100,349300,336200,348700,367100,371600,369700,359900,367300,379900,376600,374600,370500,388200,391300,394900,398600,406100,411100,407900,387600,393100,388200,407900,402600,418100,415600,4.26E+05,421800,420600,436800,444200,455700,434500,433300,442200,471900,
33821,Salem,Massachusetts,1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232700,229800,226200,234300,226900,230800,2.37E+05,237400,234700,227600,229800,239900,240600,242900,245600,249100,242200,235300,234500,233500,222400,225700,246900,256300,261900,258500,261300,263900,286200,290500,2.89E+05,270200,262900,258500,264500,280400,295300,299100,293100,296700,291300,291500,289100,287200,302300,305700,310400,304200,292900,287300,282600,287700,278700,2.77E+05,279600,304700,313400,315400,300100,289400,284600,294500,310300,310500,318800,325400,327200,324200,322200,328300,320900,321100,327100,331800,338400,337500,3.56E+05,348800,354600,350500,352700,363300,350600,357800,342800,365100,367200,367400,360100,367400,377100,358200,
37601,Brookfield,Wisconsin,1083,305200,290200,267600,251700,259400,265800,2.74E+05,264300,270900,254200,2.54E+05,236800,240600,241600,253600,263500,2.62E+05,265300,254700,251800,243200,249700,257500,260200,257700,247700,247100,240400,252700,262500,274300,258800,260500,2.56E+05,262600,268900,275500,281400,252900,242700,2.36E+05,248400,260700,260500,272700,252700,246500,228900,2.53E+05,257200,2.56E+05,2.42E+05,241500,258600,2.64E+05,263600,242200,2.37E+05,240800,256200,262700,265400,260500,252900,260700,263400,259500,251400,258400,249700,290400,2.88E+05,307200,267700,254700,249100,253100,260300,268200,2.69E+05,2.74E+05,262400,261300,259800,264100,268400,269100,2.74E+05,267900,270300,271800,276100,265700,271500,285100,289300,279800,257400,264100,272700,275800,2.75E+05,269800,271900,265700,264400,2.78E+05,285400,294700,292300,302200,303600,303200,300500,300700,304100,309700,315800,304900,302900,294700,309400,306800,313500,3.19E+05,323800,316400,301100,3.01E+05,295400,309800,3.05E+05,3.16E+05,310300,
398406,Monroe,New Jersey,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190300,196700,177300,196800,191700,194100,158600,148900,144100,152500,171800,161500,165900,148300,141800,122200,112100,119200,128100,131600,1.33E+05,144200,158400,156500,157700,173600,173400,180300,153300,154900,1.45E+05,151600,164300,162400,171200,178900,185900,174600,163800,159700,1.67E+05,170200,186600,183900,186500,184600,187300,176100,169900,171500,187300,187500,189200,185100,198500,207400,210400,209500,219300,245700,2.46E+05,248700,228200,250400,263600,253300,228600,207400,2.28E+05,229200,223900,216900,237400,270700,271400,272700,2.46E+05,2.48E+05,2.33E+05,235700,225800,230500,228300,231200,225500,230200,238700,239600,244500,260200,265800,291800,280900,294400,270300,285900,297900,321600,3.42E+05,332700,310300,290700,291900,299300,3.11E+05,324300,361500
33189,Norwich,Connecticut,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124900,131100,116200,1.08E+05,88400,86200,102400,1.05E+05,106800,101500,116100,106600,99500,87600,89200,88200,8.80E+04,99300,100700,108900,102100,9.30E+04,95700,101300,108600,120200,124100,129900,116400,108300,105200,114100,106600,107700,107400,112100,118300,110600,1.19E+05,123100,133800,1.35E+05,125600,118700,118600,123900,119400,125400,123700,139300,134500,134500,133600,1.33E+05,140100,136100,1.40E+05,131600,130100,127300,133300,144200,1.42E+05,151400,136400,
44081,Beaufort,South Carolina,1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165900,158200,158900,165500,172600,1.96E+05,192800,190800,174300,179900,188700,191400,197200,197900,205300,205100,202300,200300,206200,207300,1.95E+05,192200,197600,208700,210400,206600,203900,200500,207700,213500,211200,210300,211400,2.24E+05,222500,214300,218600,225800,217700,214300,220400,229400,219900,195800,
41130,Sun City,Arizona,1087,143700,139900,137100,134900,135800,1.36E+05,134300,132400,125900,120300,115600,116500,112200,110300,109400,110600,105400,104800,102800,101200,95600,95700,98900,101300,1.00E+05,102700,101300,99600,95100,92200,91500,8.80E+04,86700,84400,86200,85100,84700,8.20E+04,83400,81600,80600,77300,75500,73300,72900,75200,76400,7.70E+04,7.50E+04,75800,79500,81900,80800,80100,82900,88700,89600,87700,85100,86800,90200,9.10E+04,92800,94400,102100,103200,103300,98800,100900,99400,105500,106400,111600,108600,108500,108600,106600,107400,106800,110900,112300,116200,116800,117800,116800,117100,116600,117900,119200,121300,121800,1.24E+05,121500,120200,120100,122200,126100,127100,1.29E+05,128800,1.29E+05,128300,131500,130200,132900,133100,137700,139700,1.40E+05,143100,144800,146200,146600,152900,155600,156800,152100,151100,150900,150100,149500,149700,152600,154900,157700,158800,160900,164500,164500,168900,1.68E+05,169200,168500,171400,176900
47876,Streamwood,Illinois,1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110900,117500,1.22E+05,121500,125900,112800,109200,115700,126400,127300,123200,125200,130800,134700,138800,140400,140300,137600,124700,125600,129600,138600,139900,139700,143700,141100,144600,141600,142400,141900,145100,1.43E+05,144800,152900,161900,1.61E+05,151600,139300,136700,138800,138900,139300,138300,145900,144700,1.47E+05,145300,150800,151100,154900,153800,156900,159900,165900,1.72E+05,172900,173500,171800,168800,1.69E+05,166100,172300,173800,174900,175600,1.76E+05,176100,178900,1.82E+05,185200,185500,186800,1.84E+05,180600,187300,193800,2.02E+05,192900,197600,198500,203900,202500
19458,Moorhead,Minnesota,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52E+05,152900,145800,145100,149900,1.45E+05,149300,143500,1.52E+05,1.49E+05,151500,152200,153400,1.58E+05,158600,162600,152100,154400,155900,1.69E+05,168100,166300,168400,171500,1.74E+05,1.76E+05,178400,183100,180100,168100,163600,167300,182700,187800,191800,188200,185500,184900,1.89E+05,188100,1.77E+05,166500,175600,183600,1.85E+05,177200,177700,182200,182400,178600,1.79E+05,174800,180800,184100,1.89E+05,190100,193200,197100,194100,195300,191300,191400,183500,185200,176200,175200,174500,2.01E+05,206300,
54053,Rancho Palos Verdes,California,1090,1115700,1035900,993600,945100,931100,899600,934900,901200,991700,929100,1019200,905400,923300,850700,876600,831700,823300,779400,847100,870200,921500,898900,869100,812300,8.12E+05,8.40E+05,853100,861800,839100,894200,899700,909800,897100,864700,835500,803400,813100,857600,907400,8.62E+05,812100,792700,852500,893400,867600,829300,797500,791900,836300,873100,881200,825900,778400,787200,855200,881500,914900,912100,946400,938500,922100,934300,911900,938500,948900,1015300,1049600,1004200,1011400,966700,1064400,9.45E+05,9.49E+05,871600,956200,997400,1011300,1.04E+06,1027700,1029900,1.03E+06,1063900,1064400,1.05E+06,1021700,1067300,1087100,1063700,997200,1010900,1027200,1073500,1047300,1083600,1030500,1059900,1070100,1104900,1097700,1065100,1083300,1042900,999400,1006600,1024700,1035400,992300,895600,893400,929400,1088800,1067500,1085500,996500,1.06E+06,1076200,1142400,1124600,1174300,1215600,1295400,1270500,1303700,1269800,1211800,1127800,1174800,1179400,1233400,1228400,1255700,1192200,1.21E+06,1195800,1.29E+06
38999,Hilliard,Ohio,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209500,215700,215100,221900,224200,2.31E+05,238300,239200,237200,234100,232900,229200,233200,236200,227200,229900,227500,235800,232300,234100,237600,243800,250800,250500,244900,247500,255600,258500,270700,273100,270900,260500,260600,265200,261100,257400,252900,251900,254300,254900,264300,284500,297800,295400,279500
39916,Mundelein,Illinois,1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178600,1.47E+05,132500,137100,1.46E+05,161700,142400,136700,1.32E+05,131100,149300,149400,159800,1.35E+05,151900,1.55E+05,168100,145400,141500,133700,136200,140700,148100,156900,163200,173900,1.89E+05,191100,182800,174700,153900,152700,155600,1.81E+05,185100,182700,174100,180600,183500,189300,197400,198700,196900,188800,187700,191200,196900,202600,198600,183700,176600,177300,177500,171800,177900,184600,191300,178800,175500,169700,183600,186400,191300,199700,208600,212100,200600,202200,205600,2.14E+05,210100,209600,210600,195500,191500,188800,206700,217900,223800,227700,219100,210300,212200,211500,212800,200600,2.22E+05,237100,254100,2.41E+05,224900,2.22E+05,219500,225100
46704,New Berlin,Wisconsin,1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187100,187400,191200,204900,207600,206300,2.21E+05,219500,219900,2.07E+05,226600,227500,231600,208500,213700,215400,227300,227100,229800,2.35E+05,230100,2.32E+05,234200,236100,235400,234300,237500,241600,236500,234900,229900,218200,222300,227100,236200,2.36E+05,234600,2.39E+05,232500,236600,235100,234300,229800,233100,239200,242900,239700,242900,243600,248500,247800,244400,245400,253600,259400,257800,2.61E+05,256900,262400,2.59E+05,261100,257400,256200,257800,260100,257400,265500,256100,257900,253800,266100,282600,2.86E+05,276800,270800,
46316,Los Banos,California,1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212900,209100,210800,211800,215100,211500,210700,213400,222400,236400,233800,236100,230200,234900,233100,234700,235600,236400,238700,243400,245100,2.47E+05,251500,251300,2.49E+05,245500,253300,259400,264100,268400,268500,268600,263100,265700,269300,274800,280400,286300,290800,286900,285900,289800,295800,303600,301200,296400,288700,2.90E+05,295900,2.99E+05,308100,322400,330900,329800,325800,309100,3.00E+05,285500,293400,
21272,Wheeling,Illinois,1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111300,111200,107700,107300,98300,95600,93600,98900,102800,1.04E+05,100100,93200,89600,97200,97200,1.04E+05,101700,101400,93400,105600,105600,117800,109400,113600,107400,114200,112800,119800,121800,131700,137500,139800,140600,132500,133200,131500,139800,137600,143600,144200,141900,1.36E+05,137200,140500,147200,145600,148300,157500,154600,145200,1.37E+05,144700,152400,146400,141100,139700,146900,154700,158600,153300,148700,1.22E+05,120700,118600,152500,162400,156600,155700,148800,162500,155800,160300,166400,174700,182400,175700,170100,168800,177100,179900,178200,173400,180900,193100,205100,207500,208200,197900,1.92E+05,186100,1.92E+05,200500,206600,211900,198800,199400,1.93E+05,199400
20656,Stevens Point,Wisconsin,1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120200,117700,132800,131800,1.31E+05,132300,130400,121900,123100,119800,137500,1.28E+05,139300,134900,139500,130600,126200,138400,142600,1.46E+05,127600,132100,125900,1.30E+05,133400,142800,149100,143200,145600,145100,142600,144500,154500,154500,153700,147200,1.47E+05,147800,1.46E+05,154800,149200,157200,151400,155900,157600,149500,139700,138300,169800
54333,Scarsdale,New York,1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036700,990500,903700,897900,981500,1032500,1021100,998900,1008600,1077500,1036200,1051800,1017400,1173700,1299100,1346200,1244900,1185100,1213100,1265500,1221100,1091100,1042200,988800,1034800,1037500,1194600,1254900,1203500,1004700,902900,1004100,1085100,1156400,1128300,1013100,1009500,928500,1077900,1112200,1075300,,,
50721,Amherst,Massachusetts,1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73E+05,260100,255100,278300,285300,289200,297800,274700,288600,268200,293300,2.90E+05,283700,273400,261300,270300,286100,314100,315300,3.08E+05,278100,283300,334700,339900,353300,297300,300200,284400,307700,323300,340400,317200,312800,301400,309500,288300,297100,
44633,Cleburne,Texas,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124700,1.21E+05,121200,121400,122100,121300,119600,114900,1.15E+05,107900,112200,111700,129100,132600,132100,129600,131300,138100,137700,144600,146200,147900,127200,1.26E+05,125500,146300,148500,154300,152500,153300,152200,151300,149600,139300,138700,144300,151800,148500,1.45E+05,148500,1.48E+05,147300,146800,148600,158400,1.53E+05,155900,149700,1.60E+05,1.64E+05,161500,165200
8283,Clinton,Maryland,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215800,204200,203700,211900,213300,216300,207700,211400,211500,216800,207600,210200,214500,225500,229500,233600,232400,233200,227200,228200,237600,241200,244600,235400,229300,235500,227400,232700,231300,242500,248200,249500,252700,2.50E+05,2.57E+05,257300,264700,258700,261200,253900,260700,261400,270700,267200,268500,265300,265200,270700,268400,275400,274700,283300,286100,286600,281200,277400,275300,2.79E+05,279800,286700,280900,290400,2.83E+05,287800,283800,292700,2.95E+05,
51302,Casselberry,Florida,1101,199500,201600,182700,1.85E+05,175400,180700,1.68E+05,162100,147300,155300,159500,163400,154100,150800,141800,144500,134700,136200,127300,136500,134800,1.34E+05,1.22E+05,106300,110200,108700,115800,112100,114800,104900,90500,78300,80100,86900,94500,102300,100700,105200,106700,107300,100200,9.70E+04,94400,84100,86100,93400,98800,94100,87800,102200,1.01E+05,103600,92200,92700,91200,99600,118200,110600,113900,104700,114200,1.11E+05,113900,1.21E+05,123700,126300,131100,141600,137400,1.32E+05,121600,120400,119100,121600,124700,128900,130200,130800,130800,129500,135100,140900,128800,127500,130800,146200,146300,146500,153600,155100,154300,152600,156200,154300,154300,157500,162600,173600,172100,176600,168400,1.68E+05,163100,164500,1.65E+05,172700,173500,180500,1.84E+05,188900,185500,181600,1.80E+05,184600,193400,202900,203800,204800,2.08E+05,211500,208800,207700,204400,204200,191800,197600,194200,208600,212500,215800,210300,,,,
